ActivityId,Type,Name,Website,Google_Map_Link,Total_reviews,ImageCount
Kyoto-2423,Conveyor belt sushi restaurant,Hama-Sushi - Yamashina Nagitsuji,https://maps.hama-sushi.co.jp/jp/detail/4498.html,"https://www.google.com/maps/place/Hama-Sushi+-+Yamashina+Nagitsuji/@34.9751796,135.8160691,17z/data=!3m1!5s0x60010e8ed5294f43:0xd17c03f6e2a7330f!4m15!1m8!3m7!1s0x60010e8ed538e17f:0x277669ebffde968d!2sHama-Sushi+-+Yamashina+Nagitsuji!8m2!3d34.9751796!4d135.8160691!10e1!16s%2Fg%2F11cn8tx2lp!3m5!1s0x60010e8ed538e17f:0x277669ebffde968d!8m2!3d34.9751796!4d135.8160691!16s%2Fg%2F11cn8tx2lp?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",1400,0
Kyoto-2424,European restaurant,欧州料理&バル Ciel,https://www.hotpepper.jp/strJ001292003/,https://www.google.com/maps/place/%E6%AC%A7%E5%B7%9E%E6%96%99%E7%90%86%26%E3%83%90%E3%83%AB+Ciel/data=!4m7!3m6!1s0x60010fc53b8f6ce1:0xc8c8aadfbedd2f52!8m2!3d34.9889099!4d135.8179281!16s%2Fg%2F11rqlpdvg6!19sChIJ4WyPO8UPAWARUi_dvt-qyMg?authuser=0&hl=en&rclk=1,68,2
Kyoto-2425,Family restaurant,Bikkuri Donkey Yamashina,https://www.bikkuri-donkey.com/shop/shop_1635/?utm_source=google&utm_medium=mybusiness,"https://www.google.com/maps/place/Bikkuri+Donkey+Yamashina/@34.9809528,135.8233389,17z/data=!4m15!1m8!3m7!1s0x60010e837e1fdc0b:0x3e61d6e4cce7c2a!2sBikkuri+Donkey+Yamashina!8m2!3d34.9809528!4d135.8233389!10e1!16s%2Fg%2F1tptqj2f!3m5!1s0x60010e837e1fdc0b:0x3e61d6e4cce7c2a!8m2!3d34.9809528!4d135.8233389!16s%2Fg%2F1tptqj2f?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",964,0
Kyoto-2426,Family restaurant,Royal Host Yamashinanishino,https://locations.royalhost.jp/detail/197486,"https://www.google.com/maps/place/Royal+Host+Yamashinanishino/@34.9815317,135.8107796,17z/data=!4m15!1m8!3m7!1s0x60010e937ccd015f:0x90aa9ee53bc6a9f5!2sRoyal+Host+Yamashinanishino!8m2!3d34.9815317!4d135.8107796!10e1!16s%2Fg%2F1tfm6kjl!3m5!1s0x60010e937ccd015f:0x90aa9ee53bc6a9f5!8m2!3d34.9815317!4d135.8107796!16s%2Fg%2F1tfm6kjl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",482,1
Kyoto-2427,Hamburger restaurant,FRESHNESS BURGER VIERRA Yamashina,https://search.freshnessburger.co.jp/detail/3052471/,"https://www.google.com/maps/place/FRESHNESS+BURGER+VIERRA+Yamashina/@34.9922206,135.8176634,17z/data=!3m1!5s0x60010ebcc45449c3:0x30b0ca95ed2405d3!4m15!1m8!3m7!1s0x60010ebcc6a416fb:0x87b758c02f7828c3!2sFRESHNESS+BURGER+VIERRA+Yamashina!8m2!3d34.9922206!4d135.8176634!10e1!16s%2Fg%2F11gctssjnz!3m5!1s0x60010ebcc6a416fb:0x87b758c02f7828c3!8m2!3d34.9922206!4d135.8176634!16s%2Fg%2F11gctssjnz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",271,3
Kyoto-2428,Indian restaurant,Indoryōri RAJU Yamashina Shop,https://www.raju.jp/,"https://www.google.com/maps/place/Indory%C5%8Dri+RAJU+Yamashina+Shop/@34.9898545,135.8202148,17z/data=!4m15!1m8!3m7!1s0x60010e986fe44d9b:0xd2a68eb7637113ca!2sIndory%C5%8Dri+RAJU+Yamashina+Shop!8m2!3d34.9898545!4d135.8202148!10e1!16s%2Fg%2F11rsfmfwbn!3m5!1s0x60010e986fe44d9b:0xd2a68eb7637113ca!8m2!3d34.9898545!4d135.8202148!16s%2Fg%2F11rsfmfwbn?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",66,0
Kyoto-2429,Italian restaurant,Farfalle,https://k972100.gorp.jp/,"https://www.google.com/maps/place/Farfalle/@34.9843664,135.8159337,17z/data=!3m1!5s0x60010e90d5401087:0xf9121614f90f7c5b!4m15!1m8!3m7!1s0x60010c7826f7afbb:0xf667b2c6868ad658!2sFarfalle!8m2!3d34.9843664!4d135.8159337!10e1!16s%2Fg%2F11mtrwr7hb!3m5!1s0x60010c7826f7afbb:0xf667b2c6868ad658!8m2!3d34.9843664!4d135.8159337!16s%2Fg%2F11mtrwr7hb?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",90,1
Kyoto-2430,Izakaya restaurant,Fushimi,https://r.gnavi.co.jp/kbu7300/,"https://www.google.com/maps/place/Fushimi/@34.9886064,135.8178706,17z/data=!4m15!1m8!3m7!1s0x60010e97ede55317:0xbc6ec16b2156568e!2sFushimi!8m2!3d34.9886064!4d135.8178706!10e1!16s%2Fg%2F1yy3vjls1!3m5!1s0x60010e97ede55317:0xbc6ec16b2156568e!8m2!3d34.9886064!4d135.8178706!16s%2Fg%2F1yy3vjls1?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",126,1
Kyoto-2431,Izakaya restaurant,Bohatei,,"https://www.google.com/maps/place/Bohatei/@34.9892085,135.8160914,17z/data=!4m15!1m8!3m7!1s0x60010ebd76e2a985:0xe4ea1db9483398a0!2sBohatei!8m2!3d34.9892085!4d135.8160914!10e1!16s%2Fg%2F12ltl0fzt!3m5!1s0x60010ebd76e2a985:0xe4ea1db9483398a0!8m2!3d34.9892085!4d135.8160914!16s%2Fg%2F12ltl0fzt?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",151,0
Kyoto-2432,Izakaya restaurant,海鮮バル 魚晴,,https://www.google.com/maps/place/%E6%B5%B7%E9%AE%AE%E3%83%90%E3%83%AB+%E9%AD%9A%E6%99%B4/data=!4m7!3m6!1s0x60010ebda4490c59:0x1470f7ca69d25449!8m2!3d34.9899137!4d135.8157285!16s%2Fg%2F11gbkvv_dd!19sChIJWQxJpL0OAWARSVTSacr3cBQ?authuser=0&hl=en&rclk=1,111,0
Kyoto-2433,Izakaya restaurant,旬彩おく村,https://syunsaiokumura.com/,"https://www.google.com/maps/place/%E6%97%AC%E5%BD%A9%E3%81%8A%E3%81%8F%E6%9D%91/@34.9861653,135.8179542,17z/data=!4m15!1m8!3m7!1s0x60010e9767c31785:0x473923edcc9809ef!2z5pes5b2p44GK44GP5p2R!8m2!3d34.9861653!4d135.8179542!10e1!16s%2Fg%2F11fy1fjbqw!3m5!1s0x60010e9767c31785:0x473923edcc9809ef!8m2!3d34.9861653!4d135.8179542!16s%2Fg%2F11fy1fjbqw?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",71,2
Kyoto-2434,Izakaya restaurant,Hareruya,https://hareruya1217.owst.jp/,"https://www.google.com/maps/place/Hareruya/@34.9895486,135.8159732,17z/data=!4m15!1m8!3m7!1s0x60010ebd9f05acc5:0xd97a264da8c46145!2sHareruya!8m2!3d34.9895486!4d135.8159732!10e1!16s%2Fg%2F11b7hlgnys!3m5!1s0x60010ebd9f05acc5:0xd97a264da8c46145!8m2!3d34.9895486!4d135.8159732!16s%2Fg%2F11b7hlgnys?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",72,5
Kyoto-2435,Japanese restaurant,Nakau - Yamashina Sanjo-dori,https://maps.nakau.co.jp/jp/detail/2141.html,"https://www.google.com/maps/place/Nakau+-+Yamashina+Sanjo-dori/@34.9896034,135.8165398,17z/data=!3m1!5s0x60010ebd719ad37f:0xa2b493d0b480aee3!4m15!1m8!3m7!1s0x60010ebd73d36b99:0xaf0ecaf1f0f134cc!2sNakau+-+Yamashina+Sanjo-dori!8m2!3d34.9896034!4d135.8165398!10e1!16s%2Fg%2F1tcxd2wj!3m5!1s0x60010ebd73d36b99:0xaf0ecaf1f0f134cc!8m2!3d34.9896034!4d135.8165398!16s%2Fg%2F1tcxd2wj?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",247,0
Kyoto-2436,Japanized western restaurant,Monsieur Fry Pan,https://monsieurfrypan.owst.jp/,"https://www.google.com/maps/place/Monsieur+Fry+Pan/@34.9664458,135.813597,17z/data=!4m15!1m8!3m7!1s0x60010e61603428df:0x9b2097d79eb6da54!2sMonsieur+Fry+Pan!8m2!3d34.9664458!4d135.813597!10e1!16s%2Fg%2F1tjkfpyd!3m5!1s0x60010e61603428df:0x9b2097d79eb6da54!8m2!3d34.9664458!4d135.813597!16s%2Fg%2F1tjkfpyd?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",301,6
Kyoto-2437,Japanized western restaurant,Cocotte,,"https://www.google.com/maps/place/Cocotte/@34.9969154,135.7994969,17z/data=!4m15!1m8!3m7!1s0x60010ecd7d8a5b1d:0x1994be92d86ea067!2sCocotte!8m2!3d34.9969154!4d135.7994969!10e1!16s%2Fg%2F1tjs4vg7!3m5!1s0x60010ecd7d8a5b1d:0x1994be92d86ea067!8m2!3d34.9969154!4d135.7994969!16s%2Fg%2F1tjs4vg7?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",193,0
Kyoto-2438,Mandarin restaurant,China Kitchen Gyoza-O,,"https://www.google.com/maps/place/China+Kitchen+Gyoza-O/@34.9863631,135.810867,17z/data=!4m15!1m8!3m7!1s0x600108f02b605827:0xa23ed0482bebcb4c!2sChina+Kitchen+Gyoza-O!8m2!3d34.9863631!4d135.810867!10e1!16s%2Fg%2F12m99bqg8!3m5!1s0x600108f02b605827:0xa23ed0482bebcb4c!8m2!3d34.9863631!4d135.810867!16s%2Fg%2F12m99bqg8?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",151,0
Kyoto-2439,Offal pot cooking restaurant,Kyo-Motsunabe Kamehachi - Yamashina,https://kamehachi-kyoto.jp/,"https://www.google.com/maps/place/Kyo-Motsunabe+Kamehachi+-+Yamashina/@34.9906045,135.8160407,17z/data=!4m15!1m8!3m7!1s0x60010ebdab0e301f:0x97357c6105dfe48!2sKyo-Motsunabe+Kamehachi+-+Yamashina!8m2!3d34.9906045!4d135.8160407!10e1!16s%2Fg%2F12lts27gf!3m5!1s0x60010ebdab0e301f:0x97357c6105dfe48!8m2!3d34.9906045!4d135.8160407!16s%2Fg%2F12lts27gf?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",197,2
Kyoto-2440,Ramen restaurant,Rāmen Ten,http://www.ramen-ten.kyoto/,"https://www.google.com/maps/place/R%C4%81men+Ten/@34.981099,135.80826,17z/data=!4m15!1m8!3m7!1s0x60010e94ab9d3e0b:0x1110a3660bb9f918!2sR%C4%81men+Ten!8m2!3d34.981099!4d135.80826!10e1!16s%2Fg%2F1tfvh34y!3m5!1s0x60010e94ab9d3e0b:0x1110a3660bb9f918!8m2!3d34.981099!4d135.80826!16s%2Fg%2F1tfvh34y?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",1953,0
Kyoto-2441,Ramen restaurant,Takabashi Ramen - Kyoto-higashi Interchange,http://www.takabashi.com/,"https://www.google.com/maps/place/Takabashi+Ramen+-+Kyoto-higashi+Interchange/@34.9830085,135.8271812,17z/data=!4m15!1m8!3m7!1s0x60010e828eff6aa1:0xd837c1548f04dc53!2sTakabashi+Ramen+-+Kyoto-higashi+Interchange!8m2!3d34.9830085!4d135.8271812!10e1!16s%2Fg%2F11fjbql6yh!3m5!1s0x60010e828eff6aa1:0xd837c1548f04dc53!8m2!3d34.9830085!4d135.8271812!16s%2Fg%2F11fjbql6yh?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",931,1
Kyoto-2442,Ramen restaurant,Shinpuku Saikan - Yamashina,,"https://www.google.com/maps/place/Shinpuku+Saikan+-+Yamashina/@34.9888518,135.8159116,17z/data=!4m15!1m8!3m7!1s0x60010f5fd5f27025:0x15f02348888ea828!2sShinpuku+Saikan+-+Yamashina!8m2!3d34.9888518!4d135.8159116!10e1!16s%2Fg%2F11s_yyy1fd!3m5!1s0x60010f5fd5f27025:0x15f02348888ea828!8m2!3d34.9888518!4d135.8159116!16s%2Fg%2F11s_yyy1fd?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",133,0
Kyoto-2443,Restaurant,Kunsei Market,https://smokemarket.take-eats.jp/,"https://www.google.com/maps/place/Kunsei+Market/@34.97871,135.8182702,17z/data=!4m15!1m8!3m7!1s0x60010e8f86cc76ad:0xba6701147df2d43d!2sKunsei+Market!8m2!3d34.97871!4d135.8182702!10e1!16s%2Fg%2F11bx7f7k3h!3m5!1s0x60010e8f86cc76ad:0xba6701147df2d43d!8m2!3d34.97871!4d135.8182702!16s%2Fg%2F11bx7f7k3h?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",316,4
Kyoto-2444,Seafood restaurant,海鮮焼肉 炙り屋 円～えん～,,"https://www.google.com/maps/place/%E6%B5%B7%E9%AE%AE%E7%84%BC%E8%82%89+%E7%82%99%E3%82%8A%E5%B1%8B+%E5%86%86%EF%BD%9E%E3%81%88%E3%82%93%EF%BD%9E/@34.9742485,135.816154,17z/data=!4m15!1m8!3m7!1s0x60010e88df850037:0x4684b0bf4a404219!2z5rW36a6u54S86IKJIOeCmeOCiuWxiyDlhobvvZ7jgYjjgpPvvZ4!8m2!3d34.9742485!4d135.816154!10e1!16s%2Fg%2F11c7sr0qz5!3m5!1s0x60010e88df850037:0x4684b0bf4a404219!8m2!3d34.9742485!4d135.816154!16s%2Fg%2F11c7sr0qz5?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",93,0
Kyoto-2445,Soba noodle shop,Fujimura,http://www.soba-fujimura.jp/,"https://www.google.com/maps/place/Fujimura/@34.9767964,135.8080837,17z/data=!4m15!1m8!3m7!1s0x60010eed43f38e8f:0x1b73431cfae0fe1f!2sFujimura!8m2!3d34.9767964!4d135.8080837!10e1!16s%2Fg%2F11g8bv5vqk!3m5!1s0x60010eed43f38e8f:0x1b73431cfae0fe1f!8m2!3d34.9767964!4d135.8080837!16s%2Fg%2F11g8bv5vqk?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",323,0
Kyoto-2446,Spanish restaurant,Sobremesa,https://www.instagram.com/sobremesa20217/?hl=ja,https://www.google.com/maps/place/Sobremesa/data=!4m7!3m6!1s0x60010f93ecf646b7:0x2cd3f2823315752c!8m2!3d34.9898969!4d135.8186493!16s%2Fg%2F11nmrp1zht!19sChIJt0b27JMPAWARLHUVM4Ly0yw?authuser=0&hl=en&rclk=1,69,0
Kyoto-2447,Spanish restaurant,Bistro bar Azuki,https://www.hotpepper.jp/strJ000109207/,"https://www.google.com/maps/place/Bistro+bar+Azuki/@34.9901694,135.8158783,17z/data=!4m15!1m8!3m7!1s0x60010ebda8a3aaab:0x6bbc779101abbca0!2sBistro+bar+Azuki!8m2!3d34.9901694!4d135.8158783!10e1!16s%2Fg%2F11ty8fxcn2!3m5!1s0x60010ebda8a3aaab:0x6bbc779101abbca0!8m2!3d34.9901694!4d135.8158783!16s%2Fg%2F11ty8fxcn2?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",97,2
Kyoto-2448,Sushi restaurant,大也鮨,,"https://www.google.com/maps/place/%E5%A4%A7%E4%B9%9F%E9%AE%A8/@34.986995,135.815266,17z/data=!4m15!1m8!3m7!1s0x60010e96473a4a7f:0x71e7d7fe67fb83ad!2z5aSn5Lmf6a6o!8m2!3d34.986995!4d135.815266!10e1!16s%2Fg%2F1thffbmj!3m5!1s0x60010e96473a4a7f:0x71e7d7fe67fb83ad!8m2!3d34.986995!4d135.815266!16s%2Fg%2F1thffbmj?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",167,0
Kyoto-2449,Syokudo and Teishoku restaurant,Sennarimochi Shokudo,,"https://www.google.com/maps/place/Sennarimochi+Shokudo/@34.9903173,135.8163866,17z/data=!4m15!1m8!3m7!1s0x60010ebd0f2b208f:0xcb320faf21c9a8ee!2sSennarimochi+Shokudo!8m2!3d34.9903173!4d135.8163866!10e1!16s%2Fg%2F1ptyfvp43!3m5!1s0x60010ebd0f2b208f:0xcb320faf21c9a8ee!8m2!3d34.9903173!4d135.8163866!16s%2Fg%2F1ptyfvp43?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",263,0
Kyoto-2450,Syokudo and Teishoku restaurant,Miyako Shokudo,,"https://www.google.com/maps/place/Miyako+Shokudo/@34.978371,135.807906,17z/data=!4m15!1m8!3m7!1s0x60010eecde426ea5:0xbd16c634db5b831!2sMiyako+Shokudo!8m2!3d34.978371!4d135.807906!10e1!16s%2Fg%2F1th1cmnk!3m5!1s0x60010eecde426ea5:0xbd16c634db5b831!8m2!3d34.978371!4d135.807906!16s%2Fg%2F1th1cmnk?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",220,0
Kyoto-2451,Syokudo and Teishoku restaurant,Suehirotei,,"https://www.google.com/maps/place/Suehirotei/@34.9799531,135.8163228,17z/data=!3m1!5s0x60010e8fd6cae277:0x41732484e8ef6aba!4m15!1m8!3m7!1s0x60010e8fcf677cf9:0xa13cef9274608590!2sSuehirotei!8m2!3d34.9799531!4d135.8163228!10e1!16s%2Fg%2F1hf34yws_!3m5!1s0x60010e8fcf677cf9:0xa13cef9274608590!8m2!3d34.9799531!4d135.8163228!16s%2Fg%2F1hf34yws_?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",96,0
Kyoto-2452,Tonkatsu restaurant,Jukusei Buta Kawamura,https://instagram.com/jyukuseibutakawamura?igshid=YTQwZjQ0NmI0OA%3D%3D&utm_source=qr,"https://www.google.com/maps/place/Jukusei+Buta+Kawamura/@34.9887551,135.8158947,17z/data=!4m15!1m8!3m7!1s0x60010ebd81604f6f:0x3d3fdd8aad3e5019!2sJukusei+Buta+Kawamura!8m2!3d34.9887551!4d135.8158947!10e1!16s%2Fg%2F11f0_dpphv!3m5!1s0x60010ebd81604f6f:0x3d3fdd8aad3e5019!8m2!3d34.9887551!4d135.8158947!16s%2Fg%2F11f0_dpphv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",760,0
Kyoto-2453,Western restaurant,シャルボン,,"https://www.google.com/maps/place/%E3%82%B7%E3%83%A3%E3%83%AB%E3%83%9C%E3%83%B3/@34.9833746,135.8171023,17z/data=!3m1!5s0x60010e90c21d976d:0x37858d36d33ec973!4m15!1m8!3m7!1s0x60010e90ea0f6b03:0x5d5c4ca7fe8456da!2z44K344Oj44Or44Oc44Oz!8m2!3d34.9833746!4d135.8171023!10e1!16s%2Fg%2F1ts_6hqz!3m5!1s0x60010e90ea0f6b03:0x5d5c4ca7fe8456da!8m2!3d34.9833746!4d135.8171023!16s%2Fg%2F1ts_6hqz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",64,0
Kyoto-2454,Western restaurant,Honō no Ike,https://honoonoike.owst.jp/,"https://www.google.com/maps/place/Hon%C5%8D+no+Ike/@34.989538,135.8161428,17z/data=!4m15!1m8!3m7!1s0x60010ebd771c3353:0x2a91e99bb3795bf5!2sHon%C5%8D+no+Ike!8m2!3d34.989538!4d135.8161428!10e1!16s%2Fg%2F1tpf70l3!3m5!1s0x60010ebd771c3353:0x2a91e99bb3795bf5!8m2!3d34.989538!4d135.8161428!16s%2Fg%2F1tpf70l3?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",151,6
Kyoto-2455,Yakiniku restaurant,Tenyou Yamashina,https://tabelog.com/kyoto/A2601/A260603/26034171/,"https://www.google.com/maps/place/Tenyou+Yamashina/@34.9909797,135.8159633,17z/data=!3m1!5s0x60010ebc567125b3:0x9315de37a9185217!4m15!1m8!3m7!1s0x60010f7bffa30723:0x43a6f931325fbce9!2sTenyou+Yamashina!8m2!3d34.9909797!4d135.8159633!10e1!16s%2Fg%2F11jg8bnp0j!3m5!1s0x60010f7bffa30723:0x43a6f931325fbce9!8m2!3d34.9909797!4d135.8159633!16s%2Fg%2F11jg8bnp0j?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",2090,6
Kyoto-2456,Yakiniku restaurant,Kyoto Yakiniku (BBQ) HIRO - Yamashina Station,https://yakiniku-hiro.com/shop/yamashina.php,"https://www.google.com/maps/place/Kyoto+Yakiniku+(BBQ)+HIRO+-+Yamashina+Station/@34.9901222,135.8164799,17z/data=!4m15!1m8!3m7!1s0x60010f0c2cfa12e9:0x70186fe33c2f722c!2sKyoto+Yakiniku+(BBQ)+HIRO+-+Yamashina+Station!8m2!3d34.9901222!4d135.8164799!10e1!16s%2Fg%2F11v3htzgqb!3m5!1s0x60010f0c2cfa12e9:0x70186fe33c2f722c!8m2!3d34.9901222!4d135.8164799!16s%2Fg%2F11v3htzgqb?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",110,4
Kyoto-2457,Yakiniku restaurant,Shun,http://www.yakiniku-shun.jp/,"https://www.google.com/maps/place/Shun/@34.9848988,135.8180294,17z/data=!4m15!1m8!3m7!1s0x60010e90baac1f75:0x4dd39e010bbdb1f8!2sShun!8m2!3d34.9848988!4d135.8180294!10e1!16s%2Fg%2F1tdk0h2b!3m5!1s0x60010e90baac1f75:0x4dd39e010bbdb1f8!8m2!3d34.9848988!4d135.8180294!16s%2Fg%2F1tdk0h2b?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",177,0
Kyoto-2458,Yakiniku restaurant,やきやきや山科別館,https://gallant-kyoto.net/yakiyakiya-yamashina,"https://www.google.com/maps/place/%E3%82%84%E3%81%8D%E3%82%84%E3%81%8D%E3%82%84%E5%B1%B1%E7%A7%91%E5%88%A5%E9%A4%A8/@34.9905241,135.8160081,17z/data=!4m15!1m8!3m7!1s0x60010ebdaa55fe4f:0x52d7b2bf0970adb7!2z44KE44GN44KE44GN44KE5bGx56eR5Yil6aSo!8m2!3d34.9905241!4d135.8160081!10e1!16s%2Fg%2F1w4vjv7z!3m5!1s0x60010ebdaa55fe4f:0x52d7b2bf0970adb7!8m2!3d34.9905241!4d135.8160081!16s%2Fg%2F1w4vjv7z?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",166,4
Kyoto-2459,,Kyoto Yamashina Hotel Sanraku,https://sanraku.kenhotels.com/kyoto/,"https://www.google.com/maps/place/Kyoto+Yamashina+Hotel+Sanraku/@34.9914056,135.8167402,17z/data=!3m1!5s0x60010ebce4a36787:0x51b2b196352a76e4!4m21!1m11!3m10!1s0x60010f5da539407d:0xa16e76d6f08c163a!2sKyoto+Yamashina+Hotel+Sanraku!5m2!4m1!1i2!8m2!3d34.9914056!4d135.8167402!10e1!16s%2Fg%2F11g1kl8d5h!3m8!1s0x60010f5da539407d:0xa16e76d6f08c163a!5m2!4m1!1i2!8m2!3d34.9914056!4d135.8167402!16s%2Fg%2F11g1kl8d5h?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",400,2
Kyoto-2460,Association / Organization,Sanjo Meiten-gai Shopping Arcade Promotion Association,http://www.kyoto-sanjo.or.jp/,"https://www.google.com/maps/place/Sanjo+Meiten-gai+Shopping+Arcade+Promotion+Association/@35.008651,135.767652,17z/data=!4m15!1m8!3m7!1s0x60010893b48b2f1b:0x77bb2462d39c0a69!2sSanjo+Meiten-gai+Shopping+Arcade+Promotion+Association!8m2!3d35.008651!4d135.767652!10e1!16s%2Fg%2F1vq9m5s9!3m5!1s0x60010893b48b2f1b:0x77bb2462d39c0a69!8m2!3d35.008651!4d135.767652!16s%2Fg%2F1vq9m5s9?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",126,0
Kyoto-2461,Business park,Shinkyogoku Shopping Street Union,http://www.shinkyogoku.or.jp/,"https://www.google.com/maps/place/Shinkyogoku+Shopping+Street+Union/@35.0070965,135.7671816,17z/data=!3m1!5s0x6001089409ec6ad1:0x8bab44c13c24bac4!4m15!1m8!3m7!1s0x600108940dc36b4f:0x69696f0b2df3ce1a!2sShinkyogoku+Shopping+Street+Union!8m2!3d35.0070965!4d135.7671816!10e1!16s%2Fg%2F1q5bnc0fd!3m5!1s0x600108940dc36b4f:0x69696f0b2df3ce1a!8m2!3d35.0070965!4d135.7671816!16s%2Fg%2F1q5bnc0fd?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",1313,3
